DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Wind Onshore	787.0	0.0	2022-03-02 00:16:16
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Solar	0.0	0.0	2022-03-01 01:26:45
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Pumped Storage	1.71	1794.15	2022-03-01 01:28:36
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Hard coal	2690.28		2022-03-01 01:28:38
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Water Reservoir	101.19		2022-03-01 01:28:40
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Biomass	603.0		2022-03-01 01:28:41
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Waste	50.0		2022-03-01 01:28:41
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Nuclear	1314.94		2022-03-01 01:28:42
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other	114.0		2022-03-01 01:28:43
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other renewable	12.0		2022-03-01 01:28:45
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Oil	0.11		2022-03-01 01:28:46
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Run-of-river and poundage	365.69		2022-03-01 01:28:47
2022-03-01 00:00:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Gas	187.22		2022-03-01 01:28:49
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Gas	912.0		2022-03-01 01:33:09
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Water Reservoir	105.0		2022-03-01 01:33:09
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Solar	0.0		2022-03-01 01:33:09
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Brown coal/Lignite	1223.0		2022-03-01 01:33:09
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Run-of-river and poundage	1065.0		2022-03-01 01:33:09
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Biomass	75.0		2022-03-01 01:33:10
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Wind Onshore	2388.0		2022-03-01 01:33:10
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Nuclear	1410.0		2022-03-01 01:33:10
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Hard coal	49.0		2022-03-01 01:33:10
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Solar	0.0		2022-03-01 01:33:11
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1065.0		2022-03-01 01:33:11
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Biomass	75.0		2022-03-01 01:33:11
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1065.0		2022-03-01 01:33:12
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	1223.0		2022-03-01 01:33:12
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		2022-03-01 01:33:12
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Gas	912.0		2022-03-01 01:33:12
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	75.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	912.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Hard coal	49.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1410.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1410.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1223.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	49.0		2022-03-01 01:33:13
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Water Reservoir	105.0		2022-03-01 01:33:14
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	105.0		2022-03-01 01:33:14
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	2388.0		2022-03-01 01:33:14
2022-03-01 00:00:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Wind Onshore	2388.0		2022-03-01 01:33:14
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Solar	0.0		2022-03-02 08:47:55
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Wind Onshore	63.74		2022-03-02 08:24:48
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		2022-03-02 08:52:39
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Solar	0.0		2022-03-02 08:52:38
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Wind Onshore	63.74		2022-03-02 08:24:59
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	63.74		2022-03-02 08:25:01
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	112.38		2022-03-01 01:33:39
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Oil		0.26	2022-03-01 01:33:39
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.2		2022-03-01 01:33:40
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Nuclear	1693.22		2022-03-01 01:33:40
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	5.0		2022-03-01 01:33:41
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	939.62		2022-03-01 01:33:42
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	70.65		2022-03-01 01:33:42
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Brown coal/Lignite	360.24		2022-03-01 01:33:42
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	14.49		2022-03-01 01:33:42
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	9.11		2022-03-01 01:33:43
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	10.15		2022-03-01 01:33:44
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.0		2022-03-01 01:33:44
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Gas	939.62		2022-03-01 01:33:45
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.0		2022-03-01 01:33:45
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Geothermal	0.2		2022-03-01 01:33:46
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Gas	939.62		2022-03-01 01:33:46
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Hard coal	0.0		2022-03-01 01:33:47
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other renewable	10.15		2022-03-01 01:33:48
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	10.15		2022-03-01 01:33:48
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Run-of-river and poundage	9.11		2022-03-01 01:33:49
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Waste	14.49		2022-03-01 01:33:50
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Brown coal/Lignite	360.24		2022-03-01 01:33:50
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Run-of-river and poundage	9.11		2022-03-01 01:33:51
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other	70.65		2022-03-01 01:33:51
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Waste	14.49		2022-03-01 01:33:52
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Nuclear	1693.22		2022-03-01 01:33:53
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Brown coal/Lignite	360.24		2022-03-01 01:33:53
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Other	70.65		2022-03-01 01:33:54
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1693.22		2022-03-01 01:33:55
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.2		2022-03-01 01:33:55
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Biomass	112.38		2022-03-01 01:33:56
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Oil		0.26	2022-03-01 01:33:56
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Biomass	112.38		2022-03-01 01:33:57
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Hydro Water Reservoir	5.0		2022-03-01 01:33:58
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Hydro Water Reservoir	5.0		2022-03-01 01:33:58
2022-03-01 00:00:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Oil		0.26	2022-03-01 01:33:59
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Brown coal/Lignite	7606.37		2022-03-01 01:34:29
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Gas	326.23		2022-03-01 01:34:29
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Biomass	408.32		2022-03-01 01:34:30
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Oil	292.39		2022-03-01 01:34:31
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Geothermal	0.0		2022-03-01 01:34:32
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Fossil Hard coal	1162.07		2022-03-01 01:34:33
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Pumped Storage	0.0	1504.09	2022-03-01 01:34:33
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Hydro Run-of-river and poundage	47.8		2022-03-01 01:34:34
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other	72.29		2022-03-01 01:34:35
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Other renewable	33.33		2022-03-01 01:34:35
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Waste	413.67		2022-03-01 01:34:36
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Wind Onshore	764.0	0.0	2022-03-02 00:16:16
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Solar	0.0	0.0	2022-03-01 01:35:09
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Pumped Storage	0.0	1360.18	2022-03-01 01:35:53
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Onshore	8150.76		2022-03-01 01:35:54
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Offshore	3965.03		2022-03-01 01:35:55
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Solar	0.0		2022-03-01 01:35:56
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Run-of-river and poundage	279.99		2022-03-01 01:36:00
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Geothermal	19.0		2022-03-01 01:36:00
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Water Reservoir	18.84		2022-03-01 01:36:01
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Other renewable	9.71		2022-03-01 01:36:03
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Oil	0.13		2022-03-01 01:36:03
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Brown coal/Lignite	19.18		2022-03-01 01:36:04
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Hard coal	1435.91		2022-03-01 01:36:05
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Other	20.0		2022-03-01 01:36:07
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Waste	252.01		2022-03-01 01:36:07
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Gas	1105.57		2022-03-01 01:36:08
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Nuclear	1422.79		2022-03-01 01:36:44
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Water Reservoir	114.2		2022-03-01 01:36:49
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other renewable	12.0		2022-03-01 01:36:50
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Oil	0.1		2022-03-01 01:36:51
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Pumped Storage	1.34	1663.34	2022-03-01 01:36:52
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Waste	50.0		2022-03-01 01:36:52
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Hard coal	2687.6		2022-03-01 01:36:52
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Gas	187.21		2022-03-01 01:36:52
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other	114.0		2022-03-01 01:36:53
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Nuclear	1315.11		2022-03-01 01:36:53
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Run-of-river and poundage	366.57		2022-03-01 01:36:53
2022-03-01 00:15:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Biomass	603.0		2022-03-01 01:36:54
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Solar	0.0		2022-03-01 01:37:34
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Onshore	6430.76		2022-03-01 01:37:34
2022-03-01 00:00:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Offshore	767.47		2022-03-01 01:37:36
2022-03-01 00:00:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Biomass	2371.6		2022-03-01 01:37:45
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	4732.5		2022-03-01 01:38:06
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Wind Offshore	4732.5		2022-03-01 01:38:06
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	CTA	CY CTA	CY	Fossil Oil	353.88		2022-03-01 01:46:19
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	CTA	CY CTA	CY	Wind Onshore	18.48		2022-03-01 01:46:19
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	Wind Onshore	18.48		2022-03-01 01:46:19
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Fossil Oil	353.88		2022-03-01 01:46:19
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	BZN	CY BZN	CY	Fossil Oil	353.88		2022-03-01 01:46:19
2022-03-01 00:00:00.000	PT30M	10YCY-1001A0003J	CTY	CY CTY	CY	Wind Onshore	18.48		2022-03-01 01:46:19
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Wind Onshore	59.27		2022-03-04 14:33:19
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Solar	0.0		2022-03-02 08:47:55
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Solar	0.0		2022-03-02 08:52:39
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Solar	0.0		2022-03-02 08:52:38
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Wind Onshore	2370.0		2022-03-01 01:47:19
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Nuclear	1410.0		2022-03-01 01:47:19
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Wind Onshore	59.27		2022-03-04 14:34:01
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Run-of-river and poundage	1060.0		2022-03-01 01:47:20
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Hydro Water Reservoir	108.0		2022-03-01 01:47:20
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Gas	913.0		2022-03-01 01:47:20
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Hard coal	49.0		2022-03-01 01:47:20
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Wind Onshore	59.27		2022-03-04 14:34:01
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Solar	0.0		2022-03-01 01:47:21
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Fossil Brown coal/Lignite	1226.0		2022-03-01 01:47:21
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTA	RO CTA	RO	Biomass	74.0		2022-03-01 01:47:21
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Hard coal	49.0		2022-03-01 01:47:21
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Run-of-river and poundage	1060.0		2022-03-01 01:47:22
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Run-of-river and poundage	1060.0		2022-03-01 01:47:22
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Gas	913.0		2022-03-01 01:47:22
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Solar	0.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Hydro Water Reservoir	108.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Hydro Water Reservoir	108.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Hard coal	49.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Gas	913.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Solar	0.0		2022-03-01 01:47:23
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Biomass	74.0		2022-03-01 01:47:24
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Nuclear	1410.0		2022-03-01 01:47:24
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Fossil Brown coal/Lignite	1226.0		2022-03-01 01:47:24
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Fossil Brown coal/Lignite	1226.0		2022-03-01 01:47:24
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	BZN	RO BZN	RO	Wind Onshore	2370.0		2022-03-01 01:47:24
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Wind Onshore	2370.0		2022-03-01 01:47:25
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Nuclear	1410.0		2022-03-01 01:47:25
2022-03-01 00:15:00.000	PT15M	10YRO-TEL------P	CTY	RO CTY	RO	Biomass	74.0		2022-03-01 01:47:25
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Brown coal/Lignite	365.47		2022-03-01 01:47:27
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Biomass	113.06		2022-03-01 01:47:27
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Hard coal	0.23		2022-03-01 01:47:28
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Water Reservoir	5.0		2022-03-01 01:47:28
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Waste	14.23		2022-03-01 01:47:29
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Nuclear	1690.62		2022-03-01 01:47:30
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Gas	1019.58		2022-03-01 01:47:30
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other renewable	10.18		2022-03-01 01:47:31
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Hydro Run-of-river and poundage	9.14		2022-03-01 01:47:32
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Fossil Oil		0.26	2022-03-01 01:47:32
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Other	69.18		2022-03-01 01:47:33
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTA	HU CTA	HU	Geothermal	0.2		2022-03-01 01:47:33
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Fossil Hard coal	0.23		2022-03-01 01:47:34
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Geothermal	0.2		2022-03-01 01:47:35
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Geothermal	0.2		2022-03-01 01:47:36
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Fossil Hard coal	0.23		2022-03-01 01:47:37
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	BZN	HU BZN	HU	Nuclear	1690.62		2022-03-01 01:47:37
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Other renewable	10.18		2022-03-01 01:47:38
2022-03-01 00:15:00.000	PT15M	10YHU-MAVIR----U	CTY	HU CTY	HU	Nuclear	1690.62		2022-03-01 01:47:38
